Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ME1	0.421217780632154	3.8887957454275	1.15266469246977	0.250647262421116	0.414154780262144	-6.12053744540603
TRIM67	-0.0219025779579224	0.0529483540144703	-1.15265609163358	0.250650784344216	0.414154780262144	-6.12054721369312
TTLL11	-0.121157654807877	1.11887409516586	-1.15262720598885	0.250662612870057	0.414154780262144	-6.12058001966061
AC003002.6	-0.0295350618712752	0.124018309319609	-1.15255888838241	0.250690590149606	0.414166063564188	-6.12065760602446
RHOBTB3	-0.367004675847578	2.46848447107916	-1.15212176178767	0.250869653341421	0.414426933027279	-6.12115393111305
C5orf66	0.0978111878643879	0.537989369572532	1.15206508717576	0.250892875947829	0.414430337598033	-6.12121826739156
FAM181B	0.213433149398651	0.361170681006136	1.15191424107306	0.250954693003627	0.414497487373116	-6.12138949073229
CATIP	-0.0422342332211503	0.0811994035016659	-1.15166759860486	0.251055790713312	0.4146294995218	-6.12166940366183
UTF1	0.0191414915355269	0.0392651744622393	1.15036888369788	0.251588601422737	0.415474421980175	-6.12314233328608
OFD1	0.181189562584738	2.71917251177873	1.1502651964379	0.251631174423549	0.4155096897058	-6.12325985903089
PNMA6A	0.133594105751867	0.264619745050365	1.15017804783731	0.251666960728666	0.41553374579801	-6.12335863073868
SGCD	-0.269457279570228	0.924743719223974	-1.14985455070863	0.251799831433682	0.415652729296039	-6.12372520860765
TMEM80	-0.189395296126961	2.15687651919614	-1.14982874598024	0.251810432392822	0.415652729296039	-6.1237544454296
OR52L1	0.0172086146064524	0.0210307907480948	1.14981800290368	0.251814845898071	0.415652729296039	-6.12376661717182
ZBTB48	0.158409227471555	2.09536512782423	1.14979591772356	0.251823919173688	0.415652729296039	-6.12379163899301
PLAC8	-0.622073444941971	2.62722118303976	-1.14951458705968	0.251939518642907	0.415808489221532	-6.1241103364675
KLHL6	0.207544456755235	0.813747835334514	1.14938468773848	0.251992907191197	0.415861556790461	-6.12425746332264
LMO2	0.250054708516286	1.7481290612128	1.14923351862345	0.252055047630818	0.415929057364505	-6.1244286602082
SSUH2	0.114824247447576	0.234007869679666	1.14911372915464	0.252104296627079	0.415975275519818	-6.12456430434337
MED25	0.149180140875068	4.00509085426648	1.14878324698255	0.252240202718809	0.416154198788038	-6.12493845511025
ACAP3	0.223333121847465	2.97885013712085	1.14874670427917	0.252255233548448	0.416154198788038	-6.12497981991455
KHDC1L	0.28820335323688	0.458062891846154	1.14858694307636	0.252320954293357	0.416227558025699	-6.12516064766807
C3orf14	0.237118885763172	0.86816728303547	1.14819406538771	0.252482623049495	0.416459167000868	-6.1256052259641
GABPA	0.142006405620108	2.85128235956561	1.14811876666118	0.252513616710882	0.416475212200261	-6.12569041650012
PATE2	0.030152725428163	0.0413064757426801	1.14768959903575	0.252690317193374	0.416692608176775	-6.12617585780155
NPHP3	0.12068441194379	1.0144979374342	1.14767193615872	0.252697591362436	0.416692608176775	-6.12619583285649
MRPL39	0.160925527756877	3.46001309388685	1.14764360856127	0.252709257930737	0.416692608176775	-6.12622786807655
PNMA3	0.122714091344766	0.203271069301514	1.14753323170324	0.252754719656241	0.416732482719972	-6.12635268404646
SPATA32	0.0792326176207865	0.294787483789174	1.14740015793623	0.252809537366588	0.416787775047333	-6.12650315033894
FKBP7	0.230786875922495	1.81803311217539	1.14726358180081	0.25286580651239	0.416845450735576	-6.12665755888806
GYPC	-0.312119797094218	1.83550852591373	-1.14654373231769	0.253162528783243	0.41729946668555	-6.12747109829122
XPNPEP2	-0.38980590145162	0.740736398683804	-1.14645391201285	0.253199569911997	0.417312603157151	-6.1275725736164
XKR5	0.0841592352180777	0.112642889272732	1.1464012016014	0.253221309009626	0.417312603157151	-6.12763212004949
CCR7	0.299723610714079	1.02625971075709	1.14636940143178	0.253234424832495	0.417312603157151	-6.12766804308438
MTHFD2L	0.141057734753129	1.0423217287399	1.14627485252626	0.253273423880632	0.4173417529052	-6.12777484438058
KIAA1045	0.19410233187578	0.320100917845948	1.14587589117172	0.253438031881761	0.417551065744757	-6.12822541076521
CST9L	-0.0577823954472188	0.0382561326433405	-1.14586362922693	0.253443092244073	0.417551065744757	-6.1282392563272
TNNC2	0.291942814054793	0.782298581032602	1.14578359808237	0.253476121911976	0.417570354266835	-6.12832961982596
SCP2D1	-0.0131258881436603	0.00785942839892992	-1.14549828977891	0.253593896154751	0.417729233938484	-6.12865171205108
C10orf111	0.0459976727906903	0.229728186903634	1.14515108801525	0.253737271632607	0.417896101632913	-6.12904357092635
BLOC1S5	0.145430952732704	2.06329898434009	1.14512510913845	0.253748001786794	0.417896101632913	-6.12907288650435
TMEM59L	-0.136640498144268	0.324320138262732	-1.14509796475416	0.253759213675378	0.417896101632913	-6.12910351658685
AC024592.12	-0.00715854479345923	0.0062987934020602	-1.14497897051632	0.25380836791498	0.417941905090975	-6.12923778282306
TTC25	0.149539017489599	0.469769830532722	1.14488586919714	0.253846830947658	0.417970097299389	-6.12934282340279
CABS1	-0.0399135324769324	0.0298882381454182	-1.14461941061527	0.253956935842864	0.418116236363737	-6.12964340600006
FGF16	-0.0251577318128217	0.0319122925405872	-1.14453475859995	0.253991922410121	0.418138685985189	-6.12973888455456
IFNB1	0.0237747431741633	0.0294293786992252	1.14431494924473	0.254082785130474	0.418253111204102	-6.12998677387921
C9orf173	0.0890807975781785	0.266991929271676	1.14414307841584	0.254153847369644	0.418334925776357	-6.13018056801703
CGB5	0.162184371997981	0.182407520120414	1.14400551281974	0.254210735713802	0.418374552979522	-6.1303356604002
AC092881.1	0.0886756729530089	0.279959904640444	1.14398154421559	0.254220648511862	0.418374552979522	-6.13036268088809
RBM44	0.0505672302767342	0.209904198738457	1.1436634341244	0.254352236359288	0.418536024867438	-6.13072124262756
LGALSL	0.282858686869904	3.10163376549303	1.14364102511823	0.25436150776002	0.418536024867438	-6.13074649751483
C2orf61	0.114167283605692	0.284775804737797	1.14339777492217	0.254462164256286	0.418666472720751	-6.13102060845165
C9orf170	0.0208105313317831	0.0300226569177402	1.14305316309029	0.254604811863295	0.418865980807356	-6.13140884231114
CREB3L3	0.411821221738096	0.716504736196934	1.14253188518507	0.254820694721494	0.419185929057181	-6.13199588617549
IFITM5	0.100633725713536	0.137964604232973	1.1424313478081	0.254862346198227	0.41921923298724	-6.13210907731168
MYH14	0.515324421698749	5.04947029661797	1.1415179544869	0.2552409733328	0.419806770954023	-6.13313698208411
NUBP1	0.146572296404852	2.83682825402017	1.14110902712141	0.255410612960177	0.419955547536664	-6.13359691399608
CRYGA	-0.0434646558250458	0.0257803258014016	-1.14109524597102	0.255416331315991	0.419955547536664	-6.13361241121019
UPK3A	0.283263776463893	0.459241742686006	1.14101786508935	0.25544844143578	0.419955547536664	-6.13369942433208
L3MBTL4	-0.184618692621926	0.519105938751509	-1.1410112117161	0.255451202464506	0.419955547536664	-6.1337069056346
LCE2A	0.0952102302778359	0.0926714623684879	1.14097383283284	0.25546671440928	0.419955547536664	-6.13374893505469
OCLN	-0.391022185561583	2.11512707908751	-1.14092772877481	0.25548584814313	0.419955547536664	-6.13380077333459
DDX26B	0.183748218004494	1.35280451623311	1.14091207743127	0.255492343865769	0.419955547536664	-6.13381837085502
DSC1	0.376850027114146	0.602525298073192	1.14088645183733	0.255502979416838	0.419955547536664	-6.13384718236756
FDFT1	0.360628199798551	4.62278679863619	1.1407045051865	0.255578502803365	0.420044427568068	-6.13405173132737
CLCN3	-0.24483040937706	3.71032388786872	-1.14054551087185	0.255644511824127	0.420117657091861	-6.13423045039482
IL10RA	0.297945309705421	1.53595914388049	1.14045876040785	0.255680532699217	0.420141596944241	-6.13432795273197
CEBPE	0.0322187135960309	0.0704452312189261	1.14027080486547	0.25575858855696	0.420234600075469	-6.13453917847434
PPP2CB	0.158164285504879	4.19621145291279	1.14013166405828	0.255816382953592	0.420294298973418	-6.1346955237936
ICE2	0.106029596535729	1.88373148659408	1.14002835563544	0.255859299707743	0.420329546638406	-6.134811593964
URGCP-MRPS24	-0.0183318226537901	0.0499875319982083	-1.13981953149882	0.255946065585749	0.420358739640721	-6.13504618263412
CREB3L4	-0.242504789275346	2.07487455615064	-1.13981267545778	0.255948914602299	0.420358739640721	-6.13505388384976
COQ10A	0.145017891942899	1.14833476266341	1.13978555708956	0.255960183813333	0.420358739640721	-6.13508434477246
BRD1	0.146334234493943	3.42237716428632	1.13973249939488	0.255982233282783	0.420358739640721	-6.1351439401855
OTP	0.0240132731005513	0.0306223848195342	1.13972730552838	0.255984391797142	0.420358739640721	-6.13514977388844
GRAPL	0.0140553032336998	0.0261777713515148	1.13962960306606	0.25602499825339	0.420390170687883	-6.13525950751444
ALDH1L2	-0.33418235467672	1.5659477124511	-1.13938173023754	0.256128037784157	0.420524102277409	-6.13553786204494
HIST2H3D	0.132366413882291	0.421149980386916	1.13930417724975	0.256160282151679	0.420538781312227	-6.13562493972067
IRGC	-0.0307642286915904	0.033081233180297	-1.13925693512314	0.25617992550321	0.420538781312227	-6.13567798103886
TEPP	0.0907263862005735	0.15720126194032	1.13910738876516	0.256242114075792	0.420605612443241	-6.1358458706294
SRPK3	-0.138973455233281	0.496992561108292	-1.13870229410001	0.256410625062643	0.420846939425646	-6.13630054483786
CECR1	0.398649678920497	2.55242860507729	1.1382497058155	0.256598984210454	0.421103282791166	-6.13680833703429
FXYD7	0.0824405131011378	0.186416977140905	1.13822369365463	0.256609812950867	0.421103282791166	-6.13683751595562
CLDN10	0.352475985666658	0.564849020115542	1.13812046630012	0.256652789169198	0.421138518901514	-6.1369533038927
VRTN	0.100449427830645	0.141603869002996	1.1380027201191	0.256701816104727	0.421183676825986	-6.13708536466315
TSC22D2	0.208423342446915	2.73307009583769	1.13789798254361	0.256745432053076	0.421219949847318	-6.1372028240427
TRANK1	0.234762528868703	1.9768582919223	1.1370703775746	0.257090254748781	0.42175033916905	-6.13813057843316
ZNF525	0.243680070005948	1.19525515346728	1.13690362283072	0.257159772559446	0.421829046469905	-6.13831743188734
REEP3	0.215319125174365	4.00473987517228	1.13674984387442	0.25722389260116	0.421898887160897	-6.13848972167881
CTD-2207O23.12	0.0128843253542029	0.019912248013588	1.13668547359241	0.257250735910588	0.421907579940788	-6.1385618335901
CEACAM4	0.0883201584853112	0.27503015999152	1.13659394187218	0.257288909296798	0.421932664358003	-6.13866436664238
AVPR1A	-0.163979347467135	0.67364561727782	-1.13654548418964	0.257309120221999	0.421932664358003	-6.13871864523281
OR2AJ1	-0.0132952521831088	0.00668883478485311	-1.13625656311593	0.257429647651602	0.422094961454201	-6.13904222521812
CX3CR1	0.123484178016576	0.361135828865326	1.13599875068075	0.257537231037451	0.422236009429673	-6.13933089636939
HGFAC	0.062646317924716	0.12388762139079	1.13524003230181	0.257854021620827	0.422688085207239	-6.14018005479951
ZNF277	0.174704823277728	2.46963349357056	1.1351981849425	0.257871502238196	0.422688085207239	-6.14022687414942
CPE	-0.487792308417577	3.03087543085712	-1.1351566603355	0.257888848853892	0.422688085207239	-6.14027333071974
MSRB2	0.214035317619571	3.10540459932771	1.13513163839786	0.257899301988424	0.422688085207239	-6.1403013237564
STIM1	-0.204166047754379	3.61598886334186	-1.13486705308553	0.258009852968645	0.422833887911126	-6.14059728867613
ZNF445	-0.159585895591377	1.79745923075222	-1.13480351215093	0.258036407044664	0.422842021216861	-6.14066835539557
PCDHGC3	0.382636203679922	2.34654339065049	1.13472699095129	0.258068388175961	0.422859045685911	-6.14075393455998
COL23A1	-0.223267595117619	0.590562547824486	-1.13465470407805	0.258098602167144	0.422873171993754	-6.14083477295146
HIST3H3	0.0761461594775901	0.241080285045621	1.13450605698444	0.25816074047533	0.422939596910562	-6.1410009890176
PNLDC1	0.306780062267427	0.496856900976144	1.13434233758	0.25822919150478	0.423016351855259	-6.14118403400694
ADAT2	0.151653747480988	1.3842829536439	1.1341950732027	0.258290773535779	0.423081842499556	-6.14134865937466
GP5	0.0300117133459112	0.0704847499267588	1.13376634540375	0.258470114526403	0.423311127070488	-6.14182781001349
CCDC64B	-0.357830056556156	2.63689581982788	-1.13375710294555	0.258473981694694	0.423311127070488	-6.14183813751594
SELP	-0.359136462863066	1.24035278146835	-1.13367401729844	0.258508747658721	0.423332662776853	-6.14193097351187
ESR2	0.0616903299217593	0.272718166044718	1.13359540620773	0.258541644320658	0.423351133977907	-6.14201880367905
DMRTC1B	-0.0100075897478789	0.00969455529439534	-1.13353182082263	0.258568255263427	0.423359310348546	-6.14208984161986
SPATS1	-0.0098891128352937	0.00434456450842306	-1.13322588627722	0.258696317851764	0.423519245971101	-6.14243157849873
TIRAP	-0.20897061150435	1.87823904228165	-1.13319514583509	0.258709188089884	0.423519245971101	-6.14246591135203
CSGALNACT1	-0.277506613666408	1.71749516758744	-1.13302145138045	0.258781917932441	0.423557328453924	-6.14265988697443
FIGLA	-0.0294832854767431	0.0325143964343161	-1.1329985725019	0.258791498907566	0.423557328453924	-6.1426854350873
TRAF3IP3	0.158053359983934	0.604108921617589	1.13298463849666	0.258797334164607	0.423557328453924	-6.14270099449687
GIMAP1	-0.163596534973509	0.71414876254281	-1.1327476389023	0.258896598503991	0.42364977432817	-6.14296561127155
MGST3	0.225959702874917	2.92642419585395	1.1327464791634	0.25889708431166	0.42364977432817	-6.14296690601889
VWA5B2	-0.233093696237468	0.37801292209747	-1.13254233098317	0.258982610687711	0.423754319300537	-6.14319479931249
ECEL1	0.232391552887957	0.415982857893542	1.13235449079419	0.259061322392375	0.423817911710422	-6.14340445204053
OCM2	-0.0463233053464057	0.0353608183922035	-1.1323444136863	0.259065545530617	0.423817911710422	-6.14341569836285
CISH	-0.165078040312446	1.5721935825454	-1.13229465541495	0.259086399050101	0.423817911710422	-6.14347122848125
RP11-571M6.15	-0.0203607232024155	0.0538111252709897	-1.13196879308717	0.25922299582129	0.423998889464454	-6.14383483068827
CD180	0.167167144107836	0.633318895479842	1.13191070837253	0.259247349376269	0.423998889464454	-6.14389963168255
STEAP2	0.341870534913058	2.66189931666026	1.1318395827443	0.259277172856941	0.423998889464454	-6.14397897703766
SOX1	0.138290138201106	0.166433253901704	1.13182417294463	0.259283634611229	0.423998889464454	-6.14399616704383
PHACTR3	0.223950699222974	0.437371857730225	1.13152211153791	0.259410320015682	0.424170635984564	-6.14433307733677
KRTAP10-2	0.0320999894517805	0.0410492760644727	1.13109158805266	0.259590957507572	0.424430565355509	-6.1448131173042
MAPK8IP3	0.190974986032438	2.96312310889404	1.13074106101266	0.259738095254954	0.424635683902915	-6.14520382716698
DLAT	0.170262645923695	3.45028216964293	1.13062916673099	0.259785076425643	0.424677039792971	-6.14532852338167
WDR7	-0.126998510141076	1.30002026690576	-1.13015891338604	0.259982587076671	0.424964442476382	-6.14585244597345
CD200	0.312988740298064	1.57264996688428	1.12991660054853	0.260084401580681	0.42509538645936	-6.14612232976026
P2RY10	0.233996022824221	0.754647035638549	1.12968465070769	0.260181887857501	0.42521923489955	-6.14638061802074
TEX13B	0.0256998783480562	0.0444671279953643	1.1294284573175	0.26028959310922	0.425323713738082	-6.14666584202838
CCDC71L	0.278563038595069	2.92970519772405	1.12941450715678	0.260295458734591	0.425323713738082	-6.14668137112553
ASB2	-0.269640933796449	1.03396614021132	-1.12937761835902	0.260310969815393	0.425323713738082	-6.14672243423836
ZIC4	0.105250497377363	0.14411776324934	1.12917779842297	0.260395001743984	0.425425520493384	-6.1469448427209
ZDHHC2	-0.414614276463519	2.4711051230669	-1.12898732379218	0.260475121239033	0.425520918780883	-6.14715681337243
REEP5	-0.148130138695729	4.72070904319062	-1.12858985744074	0.260642363232111	0.425757335019818	-6.1475990223533
TAGAP	0.243887414128224	1.10680553220514	1.12854006571226	0.260663319387644	0.425757335019818	-6.14765440830541
OPN3	0.199728091778133	1.67438030126087	1.1279505935683	0.260911503565392	0.426127169195617	-6.14830992615605
STKLD1	-0.0424397477464364	0.209540056053963	-1.12786087593845	0.260949291634918	0.426153346178972	-6.14840966635562
CNTNAP4	0.11727671138413	0.141115524628156	1.12772225224745	0.261007685901372	0.426213167738887	-6.14856376066109
MEFV	0.166992294180862	0.421995395399753	1.12738828394316	0.261148405161714	0.426365856385242	-6.14893492370889
GPLD1	-0.147047690120537	0.467954584393801	-1.12738142543599	0.261151295583365	0.426365856385242	-6.14894254492737
